id,name,host_since,host_location,host_is_superhost,host_identity_verified,property_type,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
862411,Rental unit in Amsterdam,2012-12-29,"Amsterdam, Netherlands",f,t,Entire rental unit,180.0,4.9,4.88,4.7,4.91,4.96,4.96,4.71
865328,Rental unit in Amsterdam,2013-01-01,"Amsterdam, Netherlands",t,t,Private room in rental unit,150.0,4.94,4.93,4.95,4.98,4.98,4.95,4.81
874057,Condo in Amsterdam,2013-01-05,"Amsterdam, Netherlands",f,t,Entire condo,225.0,4.63,4.91,4.65,4.85,4.82,4.71,4.65
874076,Bed and breakfast in Amsterdam,2013-01-07,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,148.0,4.99,4.96,4.96,4.97,5.0,4.97,4.9
874340,Bed and breakfast in Amsterdam,2013-01-07,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,107.0,4.57,4.62,4.57,4.72,4.83,4.17,4.49
874688,Rental unit in Amsterdam,2013-01-04,"Amsterdam, Netherlands",f,t,Entire rental unit,459.0,4.82,4.77,4.67,4.83,4.97,4.83,4.43
877702,Bed and breakfast in Amsterdam,2013-01-07,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,244.0,4.99,4.95,5.0,4.98,5.0,4.95,4.85
879986,Rental unit in Amsterdam,2012-08-21,"Amsterdam, Netherlands",f,t,Private room in rental unit,109.0,4.71,4.79,4.76,4.91,4.92,4.49,4.64
884329,Guest suite in Amsterdam,2013-01-13,"Amsterdam, Netherlands",t,t,Private room in guest suite,153.0,4.92,4.93,4.92,4.97,4.95,4.64,4.79
890288,Rental unit in Amsterdam,2013-01-16,"Amsterdam, Netherlands",t,t,Entire rental unit,445.0,4.89,4.83,4.91,4.79,4.92,4.77,4.77
890355,Rental unit in Amsterdam,2013-01-03,"Amsterdam, Netherlands",f,t,Entire rental unit,144.0,4.7,4.78,4.79,5.0,4.85,4.69,4.38
895684,Houseboat in Amsterdam,2013-01-20,"Amsterdam, Netherlands",f,t,Houseboat,375.0,4.94,4.81,4.69,5.0,4.94,4.97,4.75
901789,Condo in Amsterdam,2013-01-23,"Amsterdam, Netherlands",t,t,Entire condo,154.0,4.9,4.88,4.86,4.89,4.91,4.71,4.72
906446,Rental unit in Amsterdam,2011-04-06,"Amsterdam, Netherlands",f,t,Private room in rental unit,79.0,4.41,4.56,4.76,4.58,4.51,4.42,4.31
916096,Rental unit in Amsterdam,2013-01-31,"Amsterdam, Netherlands",f,t,Entire rental unit,210.0,4.66,4.79,4.58,4.89,4.93,4.92,4.74
919131,Home in Amsterdam,2013-02-02,"Amsterdam, Netherlands",f,t,Entire home,449.0,4.97,4.98,4.85,4.97,4.98,4.97,4.83
920560,Loft in Amsterdam,2013-02-03,"Amsterdam, Netherlands",t,t,Entire loft,125.0,4.9,4.91,4.98,4.98,4.96,4.79,4.75
931270,Rental unit in Amsterdam,2012-11-29,"Amsterdam, Netherlands",f,t,Entire rental unit,149.0,4.8,4.85,4.85,4.93,4.9,4.63,4.68
932227,Condo in Amsterdam,2013-02-09,"Amsterdam, Netherlands",f,t,Entire condo,169.0,4.91,4.94,4.89,4.99,5.0,4.72,4.74
933523,Guesthouse in Amsterdam,2013-02-10,"Amsterdam, Netherlands",t,t,Private room in guesthouse,247.0,4.9,4.83,4.91,4.97,4.99,4.92,4.69
934060,Boat in Amsterdam,2013-02-10,"Amsterdam, Netherlands",f,t,Private room in boat,636.0,4.78,4.77,4.83,4.81,4.89,4.33,4.63
937635,Loft in Amsterdam,2013-02-12,"Amsterdam, Netherlands",f,t,Entire loft,195.0,4.64,4.74,4.19,4.77,4.54,4.75,4.43
946142,Rental unit in Amsterdam,2013-02-16,"Amsterdam, Netherlands",t,t,Private room in rental unit,110.0,4.8,4.87,4.86,4.89,4.89,4.74,4.69
947437,Rental unit in Amsterdam,2013-02-18,"Amsterdam, Netherlands",t,t,Private room in rental unit,98.0,4.87,4.88,4.84,4.88,4.92,4.47,4.82
950760,Rental unit in Amsterdam,2013-02-20,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.75,4.88,4.88,4.75,4.88,4.38,4.5
951483,Home in Amsterdam,2013-02-20,"Amsterdam, Netherlands",f,t,Entire home,140.0,4.69,4.73,4.69,4.74,4.67,4.61,4.69
954629,Home in Amsterdam,2013-02-22,"Amsterdam, Netherlands",f,t,Private room in home,72.0,4.59,4.66,4.24,4.88,4.78,4.28,4.57
954633,Home in Amsterdam,2013-02-22,"Amsterdam, Netherlands",f,t,Private room in home,78.0,4.83,4.85,4.66,4.92,4.93,4.55,4.73
957396,Home in Amsterdam,2013-01-21,"Amsterdam, Netherlands",f,t,Entire home,350.0,4.92,4.96,4.64,4.85,4.96,4.77,4.77
963328,Guest suite in Amsterdam,2011-04-27,"Amsterdam, Netherlands",t,t,Private room in guest suite,149.0,4.82,4.86,4.91,4.92,4.92,4.95,4.74
964986,Rental unit in Amsterdam,2012-06-14,"Amsterdam, Netherlands",f,t,Entire rental unit,355.0,5.0,4.94,4.9,5.0,5.0,4.97,4.87
969862,Rental unit in Amsterdam,2013-03-03,"Amsterdam, Netherlands",t,t,Private room in rental unit,105.0,4.73,4.79,4.83,4.96,4.91,4.57,4.63
974240,Place to stay in Amsterdam,2012-11-06,"Amsterdam, Netherlands",t,t,Private room,90.0,4.96,4.95,4.96,5.0,4.99,4.84,4.81
978852,Bed and breakfast in Amsterdam,2012-10-15,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,31.0,4.4,4.48,4.19,4.69,4.71,4.61,4.27
982907,Loft in Amsterdam,2012-10-25,"Amsterdam, Netherlands",f,t,Entire loft,145.0,4.86,4.93,5.0,5.0,5.0,4.79,5.0
985155,Rental unit in Amsterdam,2013-02-27,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.67,4.78,4.18,4.69,4.88,4.66,4.53
989222,Rental unit in Amsterdam,2012-08-09,"Amsterdam, Netherlands",f,t,Entire rental unit,318.0,4.74,4.85,4.85,4.91,4.85,4.82,4.7
995087,Rental unit in Amsterdam,2012-12-16,"Amsterdam, Netherlands",t,t,Private room in rental unit,90.0,4.8,4.87,4.92,4.94,4.92,4.73,4.72
998754,Condo in Amsterdam,2013-03-16,"Amsterdam, Netherlands",t,t,Entire condo,571.0,4.72,4.67,4.51,4.88,4.88,4.47,4.53
998822,Condo in Amsterdam,2013-03-16,"Amsterdam, Netherlands",f,t,Entire condo,507.0,4.85,4.9,4.8,4.94,4.96,4.98,4.66
1005026,Rental unit in Amsterdam,2013-03-19,"Amsterdam, Netherlands",f,t,Entire rental unit,145.0,5.0,5.0,4.93,5.0,5.0,4.95,4.86
1005695,Rental unit in Amsterdam,2013-03-19,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.8,4.89,4.76,4.98,5.0,4.73,4.68
1008006,Boat in Amsterdam,2012-09-10,"Amsterdam, Netherlands",f,t,Private room in boat,138.0,4.76,4.72,4.85,4.86,4.76,4.61,4.52
1008223,Rental unit in Amsterdam,2012-12-19,"Amsterdam, Netherlands",t,t,Private room in rental unit,69.0,4.68,4.77,4.64,4.86,4.85,4.46,4.62
1018639,Rental unit in Amsterdam,2012-12-23,"Amsterdam, Netherlands",t,t,Private room in rental unit,136.0,4.61,4.65,4.7,4.83,4.83,4.95,4.45
1018703,Houseboat in Amsterdam,2010-05-16,"Amsterdam, Netherlands",t,t,Private room in houseboat,162.0,4.74,4.82,4.72,4.85,4.84,4.77,4.57
1020477,Rental unit in Amsterdam,2013-03-25,"Amsterdam, Netherlands",f,t,Entire rental unit,275.0,4.92,4.95,4.84,5.0,4.95,4.97,4.89
1021538,Townhouse in Amsterdam,2013-03-25,"Amsterdam, Netherlands",f,t,Entire townhouse,289.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0
1025482,Houseboat in Amsterdam,2013-03-27,"Amsterdam, Netherlands",f,t,Private room in houseboat,132.0,4.83,4.84,4.8,4.89,4.91,4.85,4.71
1037485,Rental unit in Amsterdam,2013-04-01,"Amsterdam, Netherlands",f,f,Entire rental unit,295.0,4.94,4.94,4.75,5.0,5.0,4.75,4.75
1038120,Loft in Amsterdam,2013-04-01,"Amsterdam, Netherlands",f,t,Entire loft,950.0,4.96,4.86,4.92,4.92,4.94,4.88,4.66
1041309,Rental unit in Amsterdam,2013-04-02,"Amsterdam, Netherlands",f,t,Entire rental unit,143.0,4.94,5.0,4.96,5.0,5.0,4.96,4.85
1043348,Rental unit in Amsterdam,2013-04-03,"Amsterdam, Netherlands",f,t,Entire rental unit,86.0,4.29,4.71,4.59,4.88,4.82,4.29,4.18
1044448,Loft in Amsterdam,2013-04-03,"Amsterdam, Netherlands",f,t,Entire loft,761.0,4.65,4.65,4.6,4.87,4.9,4.85,4.49
1044452,Rental unit in Amsterdam,2013-04-03,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,4.82,4.86,4.89,4.92,4.94,4.8,4.76
1047746,Loft in Amsterdam,2012-07-18,"Amsterdam, Netherlands",f,t,Entire loft,200.0,4.71,4.71,4.68,4.93,4.86,4.43,4.54
1057494,Rental unit in Amsterdam,2012-03-11,"Amsterdam, Netherlands",f,t,Private room in rental unit,96.0,4.42,4.53,4.59,4.66,4.72,4.7,4.27
1058082,Rental unit in Amsterdam,2011-11-23,"Amsterdam, Netherlands",f,t,Entire rental unit,439.0,4.89,4.87,4.92,4.97,4.97,4.84,4.7
1068565,Condo in Amsterdam,2013-04-11,"Amsterdam, Netherlands",f,t,Entire condo,160.0,4.8,4.9,4.43,4.95,4.98,4.76,4.71
1069142,Townhouse in Amsterdam,2012-09-10,"Amsterdam, Netherlands",f,t,Private room in townhouse,190.0,4.48,4.57,4.38,4.79,4.73,4.92,4.41
1071414,Guesthouse in Amsterdam,2013-04-12,"Amsterdam, Netherlands",t,t,Entire guesthouse,164.0,4.82,4.88,4.92,4.94,4.96,4.87,4.71
1085099,Rental unit in Amsterdam,2012-07-03,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.8,4.78,4.61,4.95,4.99,4.49,4.57
1086795,Bed and breakfast in Amsterdam,2012-10-17,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,209.0,4.68,4.68,4.76,4.84,4.56,4.96,4.44
1088859,Rental unit in Amsterdam,2010-05-17,"Amsterdam, Netherlands",f,t,Entire rental unit,110.0,4.88,4.85,4.63,4.88,4.93,4.88,4.68
1095819,Rental unit in Amsterdam,2013-04-21,"Amsterdam, Netherlands",f,t,Entire rental unit,180.0,4.82,4.82,4.47,4.65,5.0,4.76,4.53
1100569,Rental unit in Amsterdam,2013-02-18,"Amsterdam, Netherlands",t,t,Private room in rental unit,80.0,4.85,4.85,4.82,4.93,4.91,4.33,4.77
1102846,Rental unit in Amsterdam,2013-04-23,"Amsterdam, Netherlands",f,t,Entire rental unit,240.0,4.71,4.73,4.71,4.88,4.94,4.9,4.58
1104125,Rental unit in Amsterdam,2013-04-23,"Amsterdam, Netherlands",f,t,Entire rental unit,145.0,4.83,4.98,4.58,4.85,4.91,4.69,4.78
1105128,Houseboat in Amsterdam,2013-04-23,"Amsterdam, Netherlands",t,t,Private room in houseboat,200.0,4.91,4.9,4.92,4.91,4.95,4.88,4.73
1105924,Home in Amsterdam,2013-04-24,"Amsterdam, Netherlands",f,t,Entire home,250.0,4.77,4.69,4.69,4.92,5.0,4.77,4.69
1113862,Rental unit in Amsterdam,2013-04-27,"Amsterdam, Netherlands",f,t,Entire rental unit,85.0,4.75,4.92,4.83,4.67,4.75,4.75,4.5
1116446,Condo in Amsterdam,2013-04-28,"Amsterdam, Netherlands",f,t,Private room in condo,82.0,4.57,4.73,4.61,4.79,4.77,4.41,4.42
1132247,Boat in Amsterdam,2013-05-03,"Amsterdam, Netherlands",f,t,Boat,500.0,4.85,4.7,4.64,4.91,4.91,4.79,4.61
1145140,Rental unit in Amsterdam,2013-04-26,"Amsterdam, Netherlands",f,t,Entire rental unit,102.0,4.64,4.68,4.92,4.8,4.88,4.96,4.64
1145866,Condo in Amsterdam,2013-04-28,"Amsterdam, Netherlands",f,t,Private room in condo,83.0,4.65,4.76,4.71,4.83,4.86,4.6,4.57
1149380,Rental unit in Amsterdam,2013-05-09,"Amsterdam, Netherlands",f,t,Private room in rental unit,55.0,4.71,4.74,4.49,4.89,4.93,4.6,4.72
1149694,Rental unit in Amsterdam,2013-05-09,"Amsterdam, Netherlands",f,t,Entire rental unit,75.0,4.19,4.32,3.82,4.61,4.66,4.06,4.01
1152623,Rental unit in Amsterdam,2013-05-10,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.89,4.91,4.75,4.83,4.91,4.54,4.6
1155386,Rental unit in Amsterdam,2013-05-09,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,4.73,4.86,4.97,4.91,4.91,4.52,4.7
1158662,Rental unit in Amsterdam,2013-03-05,"Amsterdam, Netherlands",f,t,Entire rental unit,285.0,4.86,4.88,4.73,4.9,4.92,4.8,4.63
1159534,Home in Amsterdam,2011-04-13,"Amsterdam, Netherlands",f,t,Entire home,750.0,4.81,4.96,4.85,4.96,4.96,5.0,4.54
1162769,Rental unit in Amsterdam,2013-05-13,"Amsterdam, Netherlands",f,t,Entire rental unit,295.0,4.88,4.88,4.47,4.88,4.94,4.71,4.53
1174506,Rental unit in Amsterdam,2013-05-16,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,4.95,4.98,4.82,5.0,5.0,4.91,4.93
1182421,Home in Amsterdam,2012-08-02,"Amsterdam, Netherlands",f,t,Entire home,200.0,4.89,4.89,4.67,5.0,4.89,4.89,4.89
1182656,Rental unit in Amsterdam,2013-05-19,"Amsterdam, Netherlands",f,t,Entire rental unit,340.0,4.84,4.95,4.8,4.89,4.86,4.68,4.74
1190198,Condo in Amsterdam,2013-05-21,"Amsterdam, Netherlands",f,t,Entire condo,407.0,5.0,4.94,4.94,4.94,5.0,4.81,4.69
1195666,Rental unit in Amsterdam,2013-05-23,"Amsterdam, Netherlands",f,t,Entire rental unit,550.0,4.88,4.93,4.46,4.9,4.95,4.95,4.71
1196088,Rental unit in Amsterdam,2013-05-23,"Amsterdam, Netherlands",f,t,Entire rental unit,171.0,4.62,4.68,4.59,4.84,4.84,4.56,4.5
1201747,Rental unit in Amsterdam,2013-05-25,"Amsterdam, Netherlands",f,t,Entire rental unit,133.0,4.9,4.95,4.64,4.9,4.89,4.97,4.68
1201952,Rental unit in Amsterdam,2013-05-25,"Amsterdam, Netherlands",f,t,Entire rental unit,80.0,4.86,4.91,4.86,4.82,4.91,4.73,4.68
1223171,Home in Amsterdam,2013-05-31,"Amsterdam, Netherlands",t,t,Private room in home,133.0,4.73,4.73,4.68,4.8,4.8,4.64,4.59
1224695,Rental unit in Amsterdam,2013-05-31,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.76,4.84,4.46,4.91,4.93,4.68,4.52
1225622,Rental unit in Amsterdam,2013-05-18,"Amsterdam, Netherlands",f,t,Entire rental unit,450.0,4.91,4.88,4.75,4.89,4.98,4.93,4.79
1231693,Houseboat in Amsterdam,2013-06-03,"Amsterdam, Netherlands",f,t,Houseboat,303.0,4.6,4.8,5.0,4.8,4.8,4.8,4.4
1236227,Rental unit in Amsterdam,2013-06-04,"Amsterdam, Netherlands",,t,Entire rental unit,507.0,4.95,4.95,4.97,4.96,4.96,4.97,4.83
1246242,Home in Amsterdam,2013-06-04,"Amsterdam, Netherlands",f,t,Entire home,399.0,4.81,4.79,4.63,5.0,4.98,4.71,4.6
1250364,Home in Amsterdam,2013-05-11,"Amsterdam, Netherlands",f,t,Entire home,375.0,4.83,4.85,4.68,5.0,4.96,4.89,4.72
1260229,Boat in Amsterdam,2013-06-11,"Amsterdam, Netherlands",f,t,Boat,290.0,4.75,4.73,4.59,4.93,4.96,4.89,4.53
1262157,Rental unit in Amsterdam,2013-06-12,"Amsterdam, Netherlands",f,t,Entire rental unit,499.0,4.81,4.91,4.75,4.97,5.0,5.0,4.63
1267645,Houseboat in Amsterdam,2013-06-13,"Amsterdam, Netherlands",f,f,Houseboat,250.0,4.79,4.84,4.53,4.95,4.95,4.81,4.46
1271700,Townhouse in Amsterdam,2012-07-04,"Amsterdam, Netherlands",f,t,Entire townhouse,299.0,4.88,4.97,4.88,4.88,5.0,4.94,4.82
1272352,Condo in Amsterdam,2013-06-15,"Amsterdam, Netherlands",f,t,Private room in condo,147.0,4.67,4.64,4.6,4.92,4.9,4.62,4.5
1279735,Rental unit in Amsterdam,2012-06-22,"Amsterdam, Netherlands",f,t,Entire rental unit,280.0,4.94,4.97,4.94,4.91,4.94,4.94,4.79
1291054,Bed and breakfast in Amsterdam,2013-01-07,"Amsterdam, Netherlands",f,t,Room in bed and breakfast,97.0,4.52,4.59,4.5,4.76,4.8,4.15,4.48
1299652,Rental unit in Amsterdam,2012-09-15,"Amsterdam, Netherlands",t,t,Entire rental unit,199.0,4.96,4.99,4.92,5.0,5.0,4.9,4.87
1303321,Bed and breakfast in Amsterdam,2010-09-27,"Amsterdam, Netherlands",t,t,Private room in bed and breakfast,150.0,4.59,4.59,4.46,4.65,4.72,4.77,4.67
1308382,Boat in Amsterdam,2013-06-25,"Amsterdam, Netherlands",f,t,Boat,240.0,4.86,4.43,4.86,4.71,4.86,4.57,4.43
1311373,Rental unit in Amsterdam,2013-06-26,"Amsterdam, Netherlands",f,t,Entire rental unit,280.0,4.9,4.9,4.8,4.9,4.9,4.9,4.67
1323521,Rental unit in Amsterdam,2013-04-01,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,4.67,4.83,4.75,4.67,5.0,4.92,4.83
1331157,Home in Amsterdam,2013-07-01,"Amsterdam, Netherlands",f,t,Entire home,300.0,4.91,4.82,4.77,5.0,5.0,4.95,4.95
1338064,Rental unit in Amsterdam,2012-07-17,"Amsterdam, Netherlands",f,t,Private room in rental unit,64.0,4.93,4.95,5.0,4.98,4.95,4.68,4.85
1338633,Rental unit in Amsterdam,2013-07-03,"Amsterdam, Netherlands",f,t,Private room in rental unit,65.0,4.81,4.87,4.85,4.91,4.91,4.69,4.74
1350096,Condo in Amsterdam,2013-01-30,"Amsterdam, Netherlands",t,t,Private room in condo,145.0,4.88,4.83,4.72,4.94,4.98,4.7,4.72
1350246,Condo in Amsterdam,2013-01-30,"Amsterdam, Netherlands",t,t,Private room in condo,101.0,4.91,4.92,4.87,4.95,4.97,4.79,4.82
1354077,Boat in Amsterdam,2013-06-02,"Amsterdam, Netherlands",f,f,Boat,135.0,4.43,4.37,3.96,4.66,4.77,4.62,4.15
1355777,Condo in Amsterdam,2013-07-08,"Amsterdam, Netherlands",f,t,Entire condo,464.0,4.58,4.73,4.72,4.82,4.89,4.79,4.47
1358042,Boat in Amsterdam,2013-07-09,"Amsterdam, Netherlands",t,t,Private room in boat,85.0,4.95,4.96,4.92,4.94,4.93,4.76,4.85
1364013,Rental unit in Amsterdam,2013-07-10,"Amsterdam, Netherlands",f,t,Entire rental unit,155.0,4.7,4.93,4.52,4.93,4.85,4.89,4.85
1366058,Rental unit in Amsterdam,2013-07-01,"Amsterdam, Netherlands",f,t,Entire rental unit,159.0,4.85,4.92,4.91,4.94,4.92,4.7,4.74
1375601,Houseboat in Amsterdam,2013-07-13,"Amsterdam, Netherlands",f,f,Private room in houseboat,257.0,5.0,5.0,4.91,5.0,5.0,4.91,4.64
1375612,Bed and breakfast in Amsterdam,2012-07-24,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,87.0,4.53,4.54,4.07,4.64,4.64,4.61,4.44
1377662,Rental unit in Amsterdam,2012-09-18,"Amsterdam, Netherlands",f,t,Private room in rental unit,74.0,4.86,4.97,4.81,4.83,4.92,4.53,4.61
1378074,Bed and breakfast in Amsterdam,2013-07-08,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,193.0,4.81,4.85,4.78,4.93,4.97,4.99,4.58
1383369,Condo in Amsterdam,2013-07-10,"Amsterdam, Netherlands",t,t,Entire condo,171.0,4.76,4.77,4.73,4.89,4.89,4.59,4.62
1394668,Condo in Amsterdam,2013-07-17,"Amsterdam, Netherlands",t,t,Private room in condo,125.0,4.9,4.93,4.95,4.94,4.94,4.69,4.8
1397317,Home in Amsterdam,2013-07-17,"Amsterdam, Netherlands",f,t,Entire home,425.0,4.88,4.93,4.74,4.98,5.0,4.9,4.76
1398007,Rental unit in Amsterdam,2013-07-17,"Amsterdam, Netherlands",f,t,Entire rental unit,220.0,4.43,4.29,4.0,4.71,4.86,4.57,4.0
1402541,Rental unit in Amsterdam,2013-07-18,"Amsterdam, Netherlands",t,t,Private room in rental unit,101.0,4.91,4.93,4.96,4.96,4.97,4.8,4.84
1414359,Rental unit in Amsterdam,2013-07-21,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,,,,,,,
1427610,Home in Amsterdam,2013-07-23,"Amsterdam, Netherlands",f,t,Entire home,120.0,5.0,4.67,4.83,4.83,5.0,4.67,4.83
1429701,Houseboat in Amsterdam,2012-01-15,"Amsterdam, Netherlands",t,t,Private room in houseboat,142.0,4.94,4.94,4.97,4.97,4.97,4.93,4.76
1432378,Rental unit in Amsterdam,2013-07-23,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,4.63,4.8,4.7,4.97,4.77,4.69,4.52
1443515,Rental unit in Amsterdam,2013-07-21,"Amsterdam, Netherlands",f,t,Entire rental unit,135.0,5.0,5.0,4.9,5.0,4.95,4.7,4.85
1447217,Condo in Amsterdam,2013-07-28,"Amsterdam, Netherlands",t,t,Private room in condo,110.0,4.94,4.91,4.97,4.96,4.96,4.76,4.9
1454784,Rental unit in Amsterdam,2013-06-01,"Amsterdam, Netherlands",f,t,Entire rental unit,300.0,4.72,4.85,4.8,4.77,4.91,4.86,4.45
1468473,Rental unit in Amsterdam,2012-12-08,"Amsterdam, Netherlands",f,t,Entire rental unit,179.0,4.56,4.75,4.41,4.79,4.84,4.41,4.39
1482038,Loft in Amsterdam,2013-08-04,"Amsterdam, Netherlands",f,t,Private room in loft,155.0,4.99,4.96,4.99,5.0,4.99,5.0,4.78
1482851,Boat in Amsterdam,2012-10-15,"Amsterdam, Netherlands",t,t,Private room in boat,139.0,4.86,4.8,4.78,4.86,4.88,4.67,4.62
1484348,Condo in Amsterdam,2013-04-28,"Amsterdam, Netherlands",f,t,Entire condo,130.0,4.92,4.93,4.88,4.99,4.99,4.81,4.76
1487707,Rental unit in Amsterdam,2013-05-01,"Amsterdam, Netherlands",f,t,Private room in rental unit,98.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
1505436,Rental unit in Amsterdam,2012-09-25,"Amsterdam, Netherlands",f,t,Entire rental unit,400.0,4.89,4.92,4.81,4.92,4.95,4.7,4.73
1511360,Rental unit in Amsterdam,2013-08-10,"Amsterdam, Netherlands",f,t,Entire rental unit,199.0,4.76,4.87,4.93,4.96,5.0,4.87,4.68
1514368,Bed and breakfast in Amsterdam,2012-10-17,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,292.0,4.75,4.67,4.92,4.98,4.83,4.92,4.42
1517398,Rental unit in Amsterdam,2013-08-12,"Amsterdam, Netherlands",t,t,Entire rental unit,108.0,4.7,4.67,4.85,4.79,4.87,4.67,4.57
1521776,Condo in Amsterdam,2013-01-28,"Amsterdam, Netherlands",f,t,Entire condo,163.0,4.91,4.94,4.97,4.97,5.0,4.43,4.8
1524993,Rental unit in Amsterdam,2013-08-13,"Amsterdam, Netherlands",t,t,Entire rental unit,240.0,4.83,4.85,4.82,4.83,4.9,4.97,4.65
1532428,Condo in Amsterdam,2013-07-16,"Amsterdam, Netherlands",f,t,Entire condo,199.0,4.85,4.75,4.7,4.95,4.9,4.95,4.55
1534317,Home in Amsterdam,2012-09-07,"Amsterdam, Netherlands",t,t,Private room in home,93.0,4.8,4.88,4.81,4.92,4.95,4.49,4.64
1534620,Condo in Amsterdam,2013-06-10,"Amsterdam, Netherlands",f,t,Entire condo,250.0,4.85,4.88,4.56,4.65,4.88,4.88,4.71
1558627,Townhouse in Amsterdam,2013-08-21,"Amsterdam, Netherlands",f,f,Entire townhouse,285.0,4.8,4.96,4.84,5.0,4.92,4.92,4.69
1567732,Rental unit in Amsterdam,2011-10-07,"Amsterdam, Netherlands",f,t,Entire rental unit,226.0,4.47,4.64,4.42,4.5,4.49,4.79,4.32
1567891,Condo in Amsterdam,2012-12-11,"Amsterdam, Netherlands",f,t,Entire condo,127.0,4.75,4.85,4.49,4.87,4.92,4.62,4.69
1568669,Townhouse in Amsterdam,2013-06-29,"Amsterdam, Netherlands",f,t,Entire townhouse,125.0,4.77,4.74,4.72,4.9,5.0,4.67,4.64
1577065,Rental unit in Amsterdam,2013-05-14,"Amsterdam, Netherlands",f,t,Entire rental unit,96.0,4.86,4.86,4.57,4.71,5.0,4.71,4.43
1580186,Boat in Amsterdam,2013-08-26,"Amsterdam, Netherlands",f,t,Boat,455.0,4.73,4.75,4.57,4.76,4.73,4.96,4.47
1586071,Guest suite in Amsterdam,2013-08-27,"Amsterdam, Netherlands",f,t,Private room in guest suite,177.0,4.98,4.93,4.98,4.95,4.98,4.67,4.67
1601408,Rental unit in Amsterdam,2013-08-30,"Amsterdam, Netherlands",t,t,Entire rental unit,429.0,4.71,4.71,4.65,4.89,4.93,4.9,4.49
1603630,Rental unit in Amsterdam,2013-08-31,"Amsterdam, Netherlands",t,t,Entire rental unit,364.0,4.95,4.92,4.97,4.97,4.95,4.98,4.8
1603794,Rental unit in Amsterdam,2012-11-17,"Amsterdam, Netherlands",f,t,Entire rental unit,170.0,4.97,4.96,4.96,4.95,4.99,4.97,4.77
1605387,Rental unit in Amsterdam,2011-09-07,"Amsterdam, Netherlands",f,t,Entire rental unit,52.0,4.9,4.9,4.77,5.0,4.87,4.63,4.97
1620658,Rental unit in Amsterdam,2013-02-07,"Amsterdam, Netherlands",f,t,Entire rental unit,170.0,4.8,4.85,4.85,4.82,4.74,4.74,4.68
1630438,Rental unit in Amsterdam,2013-09-06,"Amsterdam, Netherlands",t,t,Private room in rental unit,95.0,4.79,4.87,4.95,4.9,4.89,4.68,4.65
1630603,Rental unit in Amsterdam,2012-03-11,"Amsterdam, Netherlands",f,t,Private room in rental unit,77.0,4.55,4.63,4.76,4.68,4.74,4.75,4.39
1631878,Rental unit in Amsterdam,2013-09-06,"Amsterdam, Netherlands",f,t,Entire rental unit,475.0,4.61,4.71,4.66,4.71,4.76,4.9,4.54
1639387,Home in Amsterdam,2013-05-03,"Amsterdam, Netherlands",f,t,Entire home,115.0,5.0,4.67,5.0,5.0,5.0,4.67,4.67
1645011,Loft in Amsterdam,2013-09-09,"Amsterdam, Netherlands",f,t,Entire loft,430.0,4.95,4.95,4.81,5.0,4.97,4.98,4.83
1645571,Rental unit in Amsterdam,2011-08-23,"Amsterdam, Netherlands",f,t,Entire rental unit,319.0,4.88,4.96,4.87,4.83,4.83,4.87,4.65
1649932,Townhouse in Amsterdam,2013-08-03,"Amsterdam, Netherlands",f,t,Entire townhouse,250.0,5.0,5.0,5.0,4.88,5.0,5.0,4.88
1657879,Rental unit in Amsterdam,2013-09-12,"Amsterdam, Netherlands",f,t,Entire rental unit,119.0,4.92,4.92,4.92,5.0,4.92,5.0,4.75
1658094,Rental unit in Amsterdam,2013-09-12,"Amsterdam, Netherlands",f,t,Entire rental unit,155.0,,,,,,,
1677381,Home in Amsterdam,2013-09-16,"Amsterdam, Netherlands",f,t,Private room in home,145.0,4.74,4.84,4.82,4.83,4.83,4.95,4.6
1708244,Home in Amsterdam,2013-09-13,"Amsterdam, Netherlands",t,t,Private room in home,86.0,4.9,4.96,4.94,4.93,4.96,4.59,4.82
